window_start,n_events,susc_fixed,susc_active
0.0,5613,0.9167066730676908,0.10796915167095116
58.24,7174,0.8999839974395903,0.140893470790378
116.48,8862,0.8819011041766682,0.13532513181019332
174.72,8236,0.8829412706032965,0.09747069710055521
232.96,8227,0.8820611297807649,0.10936555891238671
291.2,7737,0.8864618338934229,0.15080789946140036
349.44,8226,0.88038086093775,0.12007062978222484
407.68,8386,0.8823811809889582,0.11605532170775706
465.92,9517,0.8723795807329172,0.1241076331685887
524.16,8442,0.8785405664906385,0.12254335260115606
582.4,9553,0.866218594975196,0.09031556039173014
640.64,9396,0.8696591454632742,0.10445299615173172
698.88,5888,0.9032645223235718,0.1461864406779661
757.12,8895,0.8707793246919507,0.10127991096271564
815.36,8672,0.8724595935349656,0.11542730299667037
873.6,7747,0.8831012962073932,0.1545138888888889
931.84,9403,0.8725396063370139,0.14492753623188406
990.08,8780,0.8795807329172668,0.11936805149210064
1048.32,8949,0.8759001440230437,0.11168384879725086
1106.56,9362,0.871579452712434,0.10184667039731393
1164.8,9471,0.8732597215554488,0.07314218841427736
1223.04,9118,0.8723795807329172,0.08857142857142856
1281.28,10894,0.8509361497839655,0.07451564828614009
1339.52,9009,0.8802208353336534,0.1240491515506144
1397.76,9432,0.8791006561049768,0.13060989643268126
1456.0,11183,0.8592574811969915,0.10891590678824721
1514.24,6593,0.8955832933269323,0.10555174777244689
1572.48,8572,0.8767802848455752,0.12050256996002284
1630.72,10747,0.8537365978556569,0.10171990171990172
1688.96,8781,0.8739798367738838,0.11217587373167982
1747.2,8764,0.8746199391902705,0.10200573065902578
1805.44,9613,0.8698991838694191,0.11001642036124795
1863.68,8540,0.8819011041766682,0.12714370195150798
1921.92,7949,0.8858217314770364,0.1245398773006135
1980.16,9749,0.8658985437670027,0.09061313076505698
2038.4,8311,0.8769403104496719,0.07516536380036079
2096.64,9171,0.8678988638182109,0.10417797069994574
2154.8799999999997,9153,0.8637381981116978,0.09750927397986221
2213.1199999999994,8370,0.8774203872619619,0.1170028818443804
2271.359999999999,9235,0.866698671787486,0.10140237324703344
2329.599999999999,7137,0.8888622179548727,0.12969924812030076
2387.839999999999,8311,0.877180348855817,0.11168981481481481
2446.0799999999986,8899,0.8706993118899023,0.09264458169567659
2504.3199999999983,7140,0.8884621539446311,0.09773462783171522
2562.559999999998,6987,0.9003040486477837,0.16263440860215053
2620.799999999998,9359,0.8729396703472556,0.12795167490389894
2679.0399999999977,8136,0.8847015522483598,0.12560679611650485
2737.2799999999975,6294,0.8963834213474156,0.10131852879944483
2795.5199999999973,9349,0.8662986077772443,0.09234111895708853
2853.759999999997,7682,0.8890222435589694,0.13690105787181084
2911.999999999997,8749,0.8783805408865418,0.12442396313364056
2970.2399999999966,10688,0.8600576092174748,0.11398176291793313
3028.4799999999964,8717,0.8759001440230437,0.09404205607476636
