window_start,n_events,susc_fixed,susc_active
0.0,869,1.190741615493623,3.8638297872340424
1.2533333333333334,397,1.0371280113367973,2.345890410958904
2.506666666666667,598,1.0376948512045348,2.338926174496644
3.7600000000000002,599,1.0381672177609824,2.324590163934426
5.013333333333334,402,1.0379782711384034,2.3267326732673266
6.2666666666666675,404,1.0380727444496929,2.33003300330033
7.520000000000001,608,1.0381672177609824,2.303225806451613
8.773333333333335,612,1.0382616910722722,2.2816455696202533
10.026666666666669,408,1.0380727444496929,2.3127035830618894
11.280000000000003,405,1.038923004251299,2.3508196721311476
12.533333333333337,622,1.0407179971658007,2.3140243902439024
13.78666666666667,624,1.0407179971658007,2.3261538461538462
15.040000000000004,414,1.0382616910722722,2.298076923076923
16.293333333333337,428,1.0372224846480869,2.250793650793651
17.54666666666667,654,1.0383561643835617,2.253086419753086
18.800000000000004,658,1.0391119508738782,2.228486646884273
20.053333333333338,446,1.0379782711384034,2.221884498480243
21.306666666666672,443,1.0384506376948512,2.2446483180428136
22.560000000000006,690,1.0395843174303259,2.1736694677871147
23.81333333333334,710,1.0399622106754842,2.162087912087912
25.066666666666674,475,1.0383561643835617,2.1734104046242773
26.320000000000007,472,1.0376003778932452,2.1569767441860463
27.57333333333334,733,1.0396787907416154,2.12
28.826666666666675,750,1.040434577231932,2.150537634408602
30.08000000000001,508,1.0376003778932452,2.0994475138121547
31.333333333333343,506,1.0393953708077468,2.1331521739130435
32.58666666666667,764,1.0402456306093528,2.097938144329897
33.84,773,1.0421350968351442,2.123425692695214
35.093333333333334,518,1.0407179971658007,2.14021164021164
36.346666666666664,518,1.0411903637222484,2.165775401069519
37.599999999999994,768,1.0415682569674067,2.142857142857143
38.853333333333325,760,1.0406235238545112,2.1315789473684212
40.106666666666655,517,1.0400566839867738,2.142857142857143
41.359999999999985,520,1.0395843174303259,2.1385869565217392
42.613333333333316,785,1.0412848370335381,2.0843672456575684
43.866666666666646,792,1.0421350968351442,2.0669856459330145
45.119999999999976,521,1.0421350968351442,2.1736842105263157
46.373333333333306,526,1.0428908833254606,2.170103092783505
47.62666666666664,792,1.0461974492205952,2.1533018867924527
48.87999999999997,783,1.0450637694851204,2.1748768472906406
50.1333333333333,525,1.0435521965044874,2.1790281329923276
51.38666666666663,530,1.0441190363722248,2.1733668341708543
52.63999999999996,802,1.0465753424657533,2.138568129330254
53.89333333333329,808,1.0469532357109117,2.1244343891402715
55.14666666666662,544,1.0453471894189892,2.1401425178147266
56.39999999999995,548,1.0488427019367028,2.2193396226415096
57.65333333333328,837,1.0593292394898441,2.2975206611570247
58.90666666666661,846,1.0579121398205007,2.2383838383838386
60.15999999999994,564,1.051393481341521,2.2088888888888887
61.41333333333327,571,1.0543221539914973,2.252723311546841
62.6666666666666,862,1.0589513462446858,2.238095238095238
63.91999999999993,864,1.0579121398205007,2.2459349593495936
65.17333333333326,596,1.0569674067076051,2.2721518987341773
66.42666666666659,603,1.0616910722720831,2.3463917525773197
67.67999999999992,919,1.0698157770429852,2.3685185185185187
68.93333333333325,950,1.1050543221539915,2.9611992945326278
70.18666666666658,659,1.09466225791214,2.915869980879541
71.43999999999991,677,1.0940954180444025,2.8547486033519553
72.69333333333324,1079,1.1222484648086914,3.0605095541401273
73.94666666666657,1112,1.155692017005196,3.5550387596899227
75.1999999999999,774,1.1530467642890883,3.6341463414634148
76.45333333333323,795,1.1354747283892301,3.230171073094868
77.70666666666656,1277,1.430325932923949,7.43361581920904
78.9599999999999,1335,1.4529995276334435,7.650485436893204
80.21333333333322,922,1.0812470477090221,2.2703101920236337
81.46666666666655,928,1.087104393008975,2.386466165413534
82.71999999999989,1459,1.4766178554558338,7.5861618798955615
83.97333333333322,1505,1.4839867737364194,7.493029150823828
85.22666666666655,1103,1.5067548417572036,8.238866396761134
86.47999999999988,1174,1.5063769485120453,8.061923583662715
87.7333333333332,1781,1.5094945677846008,7.367178276269185
88.98666666666654,1826,1.50968351440718,7.109852774631936
90.23999999999987,1266,1.5036372224846482,7.438405797101449
91.4933333333332,1290,1.4975909305621162,7.315347721822542
92.74666666666653,2054,1.5112895606991026,6.477732793522267
93.99999999999986,2123,1.184695323571091,2.905458089668616
95.25333333333319,1450,1.1540859707132736,2.704284221525601
96.50666666666652,2238,1.2048181388757675,2.9744990892531877
97.75999999999985,2299,1.2013226263580539,2.8841732979664014
99.01333333333318,1596,1.173358526216344,2.776379477250726
100.26666666666651,1609,1.1643835616438356,2.727904667328699
101.51999999999984,2443,1.213982050070855,3.0008833922261484
102.77333333333317,2461,1.1940481813887576,2.8160919540229883
104.0266666666665,1669,1.1435994331601322,2.4285714285714284
105.27999999999983,1742,1.172697213037317,2.6105726872246695
106.53333333333316,2670,1.2542276806802077,3.1072826938136258
107.78666666666649,2700,1.2193670288143599,2.7916666666666665
109.03999999999982,1846,1.187529522909778,2.67652027027027
110.29333333333315,1875,1.1989607935758149,2.753538717735221
111.54666666666648,2921,1.2220122815304677,2.707848837209302
112.79999999999981,3005,1.2657534246575342,2.9936215450035437
114.05333333333314,2120,1.283230987246103,3.228996282527881
115.30666666666647,2172,1.3167690127538971,3.4456601021152444
116.5599999999998,3353,1.4337269721303731,4.0424121935056325
117.81333333333313,3439,1.4126594237128012,3.823529411764706
119.06666666666646,2391,1.3491733585262164,3.4363876071193142
120.3199999999998,2446,1.3605101558809636,3.466709760827408
121.57333333333312,3726,1.3932923948984413,3.4345029239766083
122.82666666666645,3780,1.3947094945677847,3.4290697674418604
124.07999999999979,2576,1.340670760510156,3.227300802964793
125.33333333333312,2616,1.3482286254133207,3.2669126691266914
126.58666666666645,3993,1.377231931979216,3.1963696369636962
127.83999999999978,4031,1.3885687293339632,3.25
129.0933333333331,2724,1.3261218705715636,3.011655011655012
130.34666666666644,2744,1.343032593292395,3.103707995365006
131.59999999999977,4198,1.4224846480869155,3.2933333333333334
132.8533333333331,4234,1.4950401511572982,3.6830517153097797
134.10666666666643,2840,1.3834671705243269,3.2663316582914574
135.35999999999976,2873,1.3460557392536607,2.987520347259902
136.6133333333331,4450,1.5067548417572036,3.5975786924939466
137.86666666666642,4534,1.533774208786018,3.6739233317557973
139.11999999999975,3065,1.3901747756258858,3.107142857142857
140.37333333333308,3076,1.3798771846953235,3.067352185089974
141.6266666666664,4742,1.5613604156825698,3.704597177969959
142.87999999999974,4808,1.5284837033538026,3.481810115350488
144.13333333333307,3200,1.3775153519130845,2.9445255474452554
145.3866666666664,3205,1.4082191780821918,3.118137254901961
146.63999999999973,4875,1.5280113367973547,3.4491673970201577
147.89333333333306,4951,1.552479924421351,3.500213766566909
149.1466666666664,3399,1.5024090694378838,3.4150772025431424
150.39999999999972,3418,1.487104393008975,3.3500455788514127
151.65333333333305,5260,1.6804912612187057,3.94721767594108
152.90666666666638,5367,1.6656589513462448,3.845718901453958
154.1599999999997,3666,1.6006613131790268,3.7089902002556454
155.41333333333304,3744,1.724326877657062,4.135787321063395
156.66666666666637,5848,2.221917808219178,5.704983630411059
157.9199999999997,5989,2.313084553613604,6.045009074410164
159.17333333333303,4110,2.036372224846481,5.233886530297182
160.42666666666636,4191,2.1293339631554087,5.583588957055214
161.6799999999997,6519,4.336419461502126,13.25824366539396
162.93333333333302,6674,6.620878601794993,21.410634648370497
164.18666666666635,4642,6.700897496457251,22.45183078563811
165.43999999999969,4844,8.576665092111478,28.343675417661096
166.69333333333302,7737,13.818233349078886,41.95412013281014
